Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,year
2019-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,1803,2019
2019-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,1675,2019
2019-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,1455,2019
2019-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,1973,2019
2019-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,1832,2019
2019-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,1742,2019
2019-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,2103,2019
2019-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,1600,2019
2019-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,1582,2019
2019-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,1823,2019
2019-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,2861,2019
2019-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,1841,2019
2019-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,1322,2019
2019-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,1361,2019
2019-01-01,2,Eixample,5,el Fort Pienc,20,2001,1309,2019
2019-01-01,2,Eixample,5,el Fort Pienc,20,2002,2835,2019
2019-01-01,2,Eixample,5,el Fort Pienc,20,2003,1253,2019
2019-01-01,2,Eixample,5,el Fort Pienc,20,2004,1500,2019
2019-01-01,2,Eixample,5,el Fort Pienc,20,2005,2044,2019
2019-01-01,2,Eixample,5,el Fort Pienc,20,2006,1688,2019
2019-01-01,2,Eixample,5,el Fort Pienc,20,2007,1308,2019
2019-01-01,2,Eixample,5,el Fort Pienc,20,2008,1943,2019
2019-01-01,2,Eixample,5,el Fort Pienc,20,2009,1794,2019
2019-01-01,2,Eixample,5,el Fort Pienc,21,2010,1195,2019
2019-01-01,2,Eixample,5,el Fort Pienc,21,2011,1102,2019
2019-01-01,2,Eixample,5,el Fort Pienc,21,2012,1536,2019
2019-01-01,2,Eixample,5,el Fort Pienc,21,2013,1156,2019
2019-01-01,2,Eixample,5,el Fort Pienc,22,2014,1374,2019
2019-01-01,2,Eixample,5,el Fort Pienc,22,2015,1561,2019
2019-01-01,2,Eixample,5,el Fort Pienc,22,2016,1886,2019
2019-01-01,2,Eixample,5,el Fort Pienc,22,2017,1994,2019
2019-01-01,2,Eixample,5,el Fort Pienc,22,2018,1854,2019
2019-01-01,2,Eixample,5,el Fort Pienc,22,2019,1937,2019
2019-01-01,2,Eixample,5,el Fort Pienc,22,2020,1469,2019
2019-01-01,2,Eixample,6,la Sagrada Família,23,2021,1518,2019
2019-01-01,2,Eixample,6,la Sagrada Família,23,2022,1288,2019
2019-01-01,2,Eixample,6,la Sagrada Família,23,2023,1094,2019
2019-01-01,2,Eixample,6,la Sagrada Família,23,2024,1138,2019
2019-01-01,2,Eixample,6,la Sagrada Família,24,2025,1165,2019
2019-01-01,2,Eixample,6,la Sagrada Família,24,2026,2165,2019
2019-01-01,2,Eixample,6,la Sagrada Família,24,2027,2003,2019
2019-01-01,2,Eixample,6,la Sagrada Família,24,2028,2102,2019
2019-01-01,2,Eixample,6,la Sagrada Família,24,2029,1303,2019
2019-01-01,2,Eixample,6,la Sagrada Família,24,2030,1335,2019
2019-01-01,2,Eixample,6,la Sagrada Família,24,2031,1074,2019
2019-01-01,2,Eixample,6,la Sagrada Família,24,2032,1203,2019
2019-01-01,2,Eixample,6,la Sagrada Família,25,2033,1187,2019
2019-01-01,2,Eixample,6,la Sagrada Família,25,2034,1251,2019
2019-01-01,2,Eixample,6,la Sagrada Família,25,2035,1335,2019
2019-01-01,2,Eixample,6,la Sagrada Família,25,2036,1221,2019
2019-01-01,2,Eixample,6,la Sagrada Família,25,2037,1221,2019
2019-01-01,2,Eixample,6,la Sagrada Família,25,2038,1576,2019
2019-01-01,2,Eixample,6,la Sagrada Família,25,2039,1731,2019
2019-01-01,2,Eixample,6,la Sagrada Família,25,2040,1644,2019
2019-01-01,2,Eixample,6,la Sagrada Família,26,2041,1669,2019
2019-01-01,2,Eixample,6,la Sagrada Família,26,2042,1614,2019
2019-01-01,2,Eixample,6,la Sagrada Família,26,2043,1434,2019
2019-01-01,2,Eixample,6,la Sagrada Família,26,2044,1240,2019
2019-01-01,2,Eixample,6,la Sagrada Família,26,2045,1165,2019
2019-01-01,2,Eixample,6,la Sagrada Família,26,2046,1914,2019
2019-01-01,2,Eixample,6,la Sagrada Família,26,2047,1949,2019
2019-01-01,2,Eixample,6,la Sagrada Família,26,2048,1296,2019
2019-01-01,2,Eixample,6,la Sagrada Família,27,2049,2121,2019
2019-01-01,2,Eixample,6,la Sagrada Família,27,2050,1608,2019
2019-01-01,2,Eixample,6,la Sagrada Família,27,2051,1873,2019
2019-01-01,2,Eixample,6,la Sagrada Família,27,2052,1823,2019
2019-01-01,2,Eixample,6,la Sagrada Família,27,2053,1802,2019
2019-01-01,2,Eixample,6,la Sagrada Família,27,2054,1855,2019
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2055,1830,2019
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2056,1473,2019
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2057,1305,2019
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,1388,2019
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,1680,2019
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,1756,2019
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,1367,2019
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,1540,2019
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,1232,2019
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,1335,2019
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,1925,2019
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,1816,2019
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,1696,2019
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,1658,2019
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,1390,2019
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,1290,2019
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,1712,2019
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,1216,2019
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,1694,2019
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2074,1253,2019
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2075,1295,2019
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,1667,2019
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,1624,2019
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,1391,2019
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,1332,2019
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2080,1493,2019
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2081,2086,2019
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2082,893,2019
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2083,1852,2019
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,2108,2019
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,1460,2019
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,1448,2019
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,1463,2019
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2088,1671,2019
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2089,1905,2019
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2090,1704,2019
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2091,1912,2019
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2092,2390,2019
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2093,1637,2019
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2094,1511,2019
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2095,1523,2019
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2096,1426,2019
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2097,1105,2019
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2098,1536,2019
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2099,1593,2019
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2100,1349,2019
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2101,2236,2019
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2102,1364,2019
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2103,1641,2019
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2104,1148,2019
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2105,2136,2019
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2106,1438,2019
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2107,1640,2019
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2108,1625,2019
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2109,2070,2019
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2110,1945,2019
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2111,1881,2019
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2112,1338,2019
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2113,2257,2019
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2114,1697,2019
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2115,1359,2019
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2116,1032,2019
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2117,1189,2019
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2118,1494,2019
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2119,1262,2019
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2120,1190,2019
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2121,1254,2019
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2122,1080,2019
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,1167,2019
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,1079,2019
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,1720,2019
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,1432,2019
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,1153,2019
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,1308,2019
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,1557,2019
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,1167,2019
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,1185,2019
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,1149,2019
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2133,851,2019
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2134,1474,2019
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2135,2210,2019
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2136,924,2019
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2137,1482,2019
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2138,1957,2019
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2139,1662,2019
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2140,1928,2019
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2141,1267,2019
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2142,2012,2019
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2143,1378,2019
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2144,1580,2019
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2145,1274,2019
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2146,1181,2019
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2147,2178,2019
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2148,1590,2019
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2149,1825,2019
2019-01-01,2,Eixample,10,Sant Antoni,51,2150,1521,2019
2019-01-01,2,Eixample,10,Sant Antoni,51,2151,1512,2019
2019-01-01,2,Eixample,10,Sant Antoni,51,2152,1263,2019
2019-01-01,2,Eixample,10,Sant Antoni,51,2153,1320,2019
2019-01-01,2,Eixample,10,Sant Antoni,51,2154,1084,2019
2019-01-01,2,Eixample,10,Sant Antoni,51,2155,1847,2019
2019-01-01,2,Eixample,10,Sant Antoni,51,2156,1269,2019
2019-01-01,2,Eixample,10,Sant Antoni,51,2157,1256,2019
2019-01-01,2,Eixample,10,Sant Antoni,52,2158,1663,2019
2019-01-01,2,Eixample,10,Sant Antoni,52,2159,1945,2019
2019-01-01,2,Eixample,10,Sant Antoni,52,2160,1991,2019
2019-01-01,2,Eixample,10,Sant Antoni,52,2161,1155,2019
2019-01-01,2,Eixample,10,Sant Antoni,52,2162,1433,2019
2019-01-01,2,Eixample,10,Sant Antoni,53,2163,1835,2019
2019-01-01,2,Eixample,10,Sant Antoni,53,2164,1508,2019
2019-01-01,2,Eixample,10,Sant Antoni,53,2165,1698,2019
2019-01-01,2,Eixample,10,Sant Antoni,54,2166,2133,2019
2019-01-01,2,Eixample,10,Sant Antoni,54,2167,2142,2019
2019-01-01,2,Eixample,10,Sant Antoni,54,2168,2246,2019
2019-01-01,2,Eixample,10,Sant Antoni,55,2169,1562,2019
2019-01-01,2,Eixample,10,Sant Antoni,55,2170,1531,2019
2019-01-01,2,Eixample,10,Sant Antoni,55,2171,1658,2019
2019-01-01,2,Eixample,10,Sant Antoni,55,2172,1536,2019
2019-01-01,2,Eixample,10,Sant Antoni,55,2173,1514,2019
2019-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3001,1719,2019
2019-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3002,1920,2019
2019-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3003,1713,2019
2019-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3004,1652,2019
2019-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3005,1250,2019
2019-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3006,1450,2019
2019-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3007,1739,2019
2019-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3008,1191,2019
2019-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3009,1222,2019
2019-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3010,1954,2019
2019-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3011,1840,2019
2019-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3012,2206,2019
2019-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3013,1825,2019
2019-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3014,1813,2019
2019-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3015,2960,2019
2019-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3016,1205,2019
2019-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3017,1656,2019
2019-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3018,1741,2019
2019-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3019,1543,2019
2019-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3020,1193,2019
2019-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3021,1113,2019
2019-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3022,1496,2019
2019-01-01,3,Sants-Montjuïc,11,el Poble-sec,59,3023,1937,2019
2019-01-01,3,Sants-Montjuïc,11,el Poble-sec,59,3024,2102,2019
2019-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,60,3025,1199,2019
2019-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3026,986,2019
2019-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3027,1768,2019
2019-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3028,2668,2019
2019-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3029,1313,2019
2019-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3030,1591,2019
2019-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3031,2475,2019
2019-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3032,1659,2019
2019-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3033,1441,2019
2019-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3034,1539,2019
2019-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3211,1518,2019
2019-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3035,2286,2019
2019-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3036,2345,2019
2019-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3037,1081,2019
2019-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3212,2445,2019
2019-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3213,2433,2019
2019-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3038,996,2019
2019-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3039,2543,2019
2019-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3040,1522,2019
2019-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3041,1409,2019
2019-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3042,1384,2019
2019-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3043,1652,2019
2019-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3044,1932,2019
2019-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3045,1057,2019
2019-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3046,1417,2019
2019-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3047,1810,2019
2019-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3048,1338,2019
2019-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3049,1654,2019
2019-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3050,1657,2019
2019-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3051,1954,2019
2019-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3052,1310,2019
2019-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3053,2182,2019
2019-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3054,1763,2019
2019-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3055,1603,2019
2019-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3056,884,2019
2019-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3057,1513,2019
2019-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3058,1594,2019
2019-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3059,1249,2019
2019-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3060,1404,2019
2019-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3061,1146,2019
2019-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3062,1608,2019
2019-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3063,1865,2019
2019-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3064,1251,2019
2019-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3065,1377,2019
2019-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3066,2312,2019
2019-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3067,1756,2019
2019-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3068,1163,2019
2019-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3069,1205,2019
2019-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3070,1281,2019
2019-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3071,1283,2019
2019-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3072,1384,2019
2019-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3073,1612,2019
2019-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3074,1797,2019
2019-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3075,1723,2019
2019-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3076,1055,2019
2019-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3077,1307,2019
2019-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3078,1712,2019
2019-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3079,1826,2019
2019-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3080,1586,2019
2019-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3081,1809,2019
2019-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3082,1941,2019
2019-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3083,1391,2019
2019-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3084,1452,2019
2019-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3085,1315,2019
2019-01-01,3,Sants-Montjuïc,18,Sants,72,3086,1220,2019
2019-01-01,3,Sants-Montjuïc,18,Sants,72,3087,1468,2019
2019-01-01,3,Sants-Montjuïc,18,Sants,72,3088,1354,2019
2019-01-01,3,Sants-Montjuïc,18,Sants,72,3089,1268,2019
2019-01-01,3,Sants-Montjuïc,18,Sants,72,3090,1029,2019
2019-01-01,3,Sants-Montjuïc,18,Sants,72,3091,1479,2019
2019-01-01,3,Sants-Montjuïc,18,Sants,72,3092,1232,2019
2019-01-01,3,Sants-Montjuïc,18,Sants,72,3093,1512,2019
2019-01-01,3,Sants-Montjuïc,18,Sants,72,3094,1183,2019
2019-01-01,3,Sants-Montjuïc,18,Sants,73,3095,1633,2019
2019-01-01,3,Sants-Montjuïc,18,Sants,73,3096,1585,2019
2019-01-01,3,Sants-Montjuïc,18,Sants,73,3097,1640,2019
2019-01-01,3,Sants-Montjuïc,18,Sants,73,3098,1393,2019
2019-01-01,3,Sants-Montjuïc,18,Sants,73,3099,979,2019
2019-01-01,3,Sants-Montjuïc,18,Sants,73,3100,1292,2019
2019-01-01,3,Sants-Montjuïc,18,Sants,74,3101,3033,2019
2019-01-01,3,Sants-Montjuïc,18,Sants,74,3102,1354,2019
2019-01-01,3,Sants-Montjuïc,18,Sants,74,3103,1191,2019
2019-01-01,3,Sants-Montjuïc,18,Sants,74,3104,1432,2019
2019-01-01,3,Sants-Montjuïc,18,Sants,75,3105,1147,2019
2019-01-01,3,Sants-Montjuïc,18,Sants,75,3106,1268,2019
2019-01-01,3,Sants-Montjuïc,18,Sants,76,3107,1597,2019
2019-01-01,3,Sants-Montjuïc,18,Sants,76,3108,1605,2019
2019-01-01,3,Sants-Montjuïc,18,Sants,76,3109,1546,2019
2019-01-01,3,Sants-Montjuïc,18,Sants,76,3110,1523,2019
2019-01-01,3,Sants-Montjuïc,18,Sants,76,3111,1295,2019
2019-01-01,3,Sants-Montjuïc,18,Sants,76,3112,1900,2019
2019-01-01,3,Sants-Montjuïc,18,Sants,76,3113,1663,2019
2019-01-01,3,Sants-Montjuïc,18,Sants,76,3114,1489,2019
2019-01-01,4,Les Corts,19,les Corts,77,4001,1294,2019
